Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO21,OUT049,3095.87013
FDS43,OUT018,2361.62589
FDU28,OUT010,377.74163
FDC51,OUT010,316.05526000000003
FDW16,OUT010,283.13145
FDP32,OUT010,321.41495
FDB60,OUT019,294.98269
NCQ30,OUT046,1895.4327299999998
FDD26,OUT049,2153.43023
FDI44,OUT045,1124.36975
DRH23,OUT046,2042.6743999999999
FDO44,OUT046,1954.5557700000002
FDG04,OUT046,2571.3196
FDM32,OUT027,2822.9254200000005
FDM09,OUT013,2670.35735
FDZ47,OUT013,1585.76915
FDM40,OUT027,2929.6531599999994
FDY48,OUT017,1581.2417099999998
NCM30,OUT045,1184.2584600000002
FDX36,OUT010,428.6753299999999
DRF03,OUT017,1350.60859
FDN51,OUT049,2459.8646799999997
FDM57,OUT049,1534.9020299999997
FDB35,OUT049,1916.70504
FDY13,OUT027,3312.12197
FDA37,OUT017,2432.7000399999997
NCX53,OUT017,2279.6992
FDD59,OUT018,1385.5298000000003
FDX10,OUT019,252.90412999999998
FDC03,OUT018,1988.71131
FDW43,OUT035,3058.0526900000004
FDW10,OUT046,2483.8001899999995
FDY14,OUT027,4658.10325
FDV43,OUT045,851.15872
FDO40,OUT013,2125.433339999999
FDP46,OUT027,3092.17494
NCE43,OUT019,380.17179999999996
FDD05,OUT035,1802.8865299999998
FDJ60,OUT010,359.93148
DRE27,OUT018,1381.2021
FDO11,OUT035,3506.4357000000005
DRG11,OUT027,3105.1913300000006
FDK33,OUT010,413.46180000000004
DRM23,OUT045,2467.9541499999996
FDJ02,OUT027,3712.068030000001
NCZ05,OUT045,1871.92999
NCL30,OUT013,1857.1492300000002
FDZ19,OUT018,2528.14247
FDM45,OUT049,1707.01133
FDO36,OUT046,1702.4838900000002
NCK31,OUT045,1971.1009
DRJ37,OUT045,2177.4989
FDP24,OUT018,1737.13878
FDF46,OUT013,2053.62681
FDX46,OUT019,256.66589999999997
NCL18,OUT045,2819.6962900000003
FDJ26,OUT013,1969.53627
FDJ07,OUT045,1839.0061799999999
FDY15,OUT013,2636.5347100000004
DRG01,OUT045,1250.3724
FDF58,OUT045,1122.5720900000001
FDZ14,OUT019,344.75124000000005
FDP31,OUT049,2038.57973
FDH45,OUT013,1630.4443300000003
FDA09,OUT010,392.92187
FDW31,OUT035,2684.8385
FDA57,OUT046,2036.3160099999998
NCE55,OUT035,2933.21519
FDC17,OUT019,357.86749999999995
FDC59,OUT013,1366.3214700000003
FDA22,OUT013,2566.62571
FDK52,OUT035,2392.51901
NCM26,OUT046,1736.93904
NCT53,OUT035,2655.2436900000002
FDW45,OUT018,2016.4751699999997
NCI18,OUT035,3179.6277699999996
FDE38,OUT018,1930.0876200000002
FDF08,OUT019,335.33016999999995
FDY58,OUT010,366.68934999999993
FDF58,OUT019,335.09713999999997
FDX39,OUT017,3009.5824500000003
FDB44,OUT049,2759.6411300000004
FDF28,OUT013,2271.40999
FDE39,OUT013,2185.6549500000006
FDT37,OUT018,2307.8625399999996
FDZ45,OUT017,4117.73997
FDO40,OUT035,2051.76257
FDM57,OUT027,2468.35363
DRG36,OUT017,3115.2781999999997
FDY36,OUT010,226.03909999999996
DRL60,OUT027,3925.2904800000006
FDS25,OUT019,274.24301999999994
DRF49,OUT027,2648.9185899999998
FDP16,OUT045,3912.27409
FDS60,OUT049,2081.35738
FDU15,OUT027,3843.5635300000004
FDK43,OUT046,2028.12667
FDN25,OUT046,1061.71797
FDE53,OUT049,1806.4818499999997
FDB22,OUT013,2931.25108
FDE39,OUT017,1826.0563699999996
FDX35,OUT035,3416.719150000001
NCG54,OUT049,3089.57832
FDH27,OUT035,2448.1798899999994
NCK42,OUT013,2772.12488
FDS25,OUT049,1968.6707300000003
FDI10,OUT018,2456.83529
FDU35,OUT035,2567.95731
FDI04,OUT017,2657.30767
DRK23,OUT035,3034.9494299999997
FDB53,OUT019,323.87841000000003
FDY02,OUT049,2425.80901
FDM60,OUT035,1585.7025700000002
NCJ31,OUT010,360.13122
DRP35,OUT017,2222.47369
NCQ30,OUT018,1911.9112799999998
DRL11,OUT010,341.28908
FDU01,OUT013,1969.53627
FDR39,OUT035,2459.23217
FDO08,OUT046,2923.0617399999996
FDC02,OUT045,3897.2935899999998
NCZ29,OUT035,2646.3885500000006
FDF29,OUT010,326.47503000000006
FDZ23,OUT017,3251.1014000000005
NCU53,OUT018,1925.66005
NCW30,OUT013,3140.87821
NCM26,OUT027,2985.51378
FDV50,OUT027,3439.8224099999993
FDW15,OUT049,2428.4389199999996
FDI35,OUT027,4934.94289
FDO11,OUT017,2959.24797
FDN48,OUT046,1676.25137
NCA17,OUT049,2200.7353200000002
NCN54,OUT013,1513.23024
FDP22,OUT013,2225.86927
NCB54,OUT035,2328.53563
FDD08,OUT045,908.2177800000002
DRM48,OUT010,302.73925999999994
FDG41,OUT027,2880.41725
FDE44,OUT027,2679.21249
FDE26,OUT035,2118.8419200000003
NCS38,OUT013,2072.3025000000002
NCJ54,OUT018,2667.09493
FDI40,OUT019,297.97879
FDN45,OUT018,2366.65268
FDU43,OUT046,2897.2619900000004
FDI04,OUT010,321.84772
NCC07,OUT018,1383.9318799999999
NCC07,OUT019,233.69580000000002
NCD18,OUT045,3114.0131800000004
FDU55,OUT035,3138.5479100000002
FDX59,OUT035,2032.3545
FDR52,OUT049,2512.19656
NCP17,OUT013,1725.8201800000002
FDQ32,OUT045,2218.7785000000003
NCT17,OUT049,2765.6999100000003
FDO10,OUT049,1623.6864600000001
FDE32,OUT049,1878.8876
FDN44,OUT045,2448.24647
FDH02,OUT035,1980.6551299999999
FDK60,OUT013,1330.6013
FDS24,OUT019,332.53381
FDL03,OUT010,501.9799099999999
FDB46,OUT027,4659.2351100000005
FDO48,OUT049,3005.15488
FDZ39,OUT049,2079.42656
FDT02,OUT027,1982.2863399999999
FDC50,OUT013,2461.1297
FDP39,OUT035,1683.17569
DRG15,OUT018,1311.32639
FDP10,OUT018,1788.3388
FDF53,OUT027,3709.53799
FDN34,OUT045,3461.8603900000003
FDK02,OUT045,1865.8379199999995
FDC23,OUT045,2895.19801
FDJ10,OUT019,273.37748000000005
FDE53,OUT035,1783.2787200000002
FDR25,OUT035,2898.1941099999995
FDW50,OUT046,2194.94286
FDS09,OUT049,1566.4276599999998
FDW49,OUT010,326.67476999999997
FDU51,OUT046,2550.87954
FDF28,OUT018,1412.7943100000002
NCY30,OUT018,2715.8314899999996
FDD44,OUT045,3681.2747799999997
FDX09,OUT017,2593.6571899999994
NCF30,OUT013,1571.35458
FDZ50,OUT019,391.59027000000003
FDW37,OUT013,2435.69614
FDD11,OUT049,3687.73304
DRH39,OUT018,1760.1754599999997
FDA36,OUT049,2003.0593000000001
NCG43,OUT049,2601.44705
FDF02,OUT035,1911.4119300000002
FDP57,OUT027,3166.8444099999997
NCE42,OUT017,2942.4698099999996
NCR38,OUT027,5735.10133
FDP03,OUT019,384.73253
FDO51,OUT035,2153.3636500000002
NCQ42,OUT046,1907.58358
NCM41,OUT046,1573.65159
FDH48,OUT027,2842.49994
DRF60,OUT046,2184.7561200000005
FDJ27,OUT035,2249.57175
FDQ14,OUT013,2614.7297599999997
FDN27,OUT017,1856.9161999999997
NCQ02,OUT046,2455.4038199999995
FDJ33,OUT049,1707.01133
FDP07,OUT027,5068.16947
DRE01,OUT049,3143.80773
FDU36,OUT045,1327.50533
FDL28,OUT017,3538.12778
NCX53,OUT046,2350.2740000000003
FDZ39,OUT013,2318.8482400000003
NCP42,OUT013,2772.12488
FDJ14,OUT035,2164.98186
FDK04,OUT049,1474.7469999999998
NCC19,OUT017,2185.68824
FDS09,OUT018,1504.40839
FDZ02,OUT046,2156.42633
FDD35,OUT018,1638.63367
NCY42,OUT017,2179.22998
FDB05,OUT045,3195.9398700000006
FDF20,OUT035,3052.19365
NCO41,OUT018,1310.36098
FDC40,OUT027,2736.47129
FDV58,OUT045,2337.5572199999997
FDZ57,OUT045,1942.8709799999997
DRM35,OUT046,2415.68885
DRN36,OUT018,2166.71294
FDQ13,OUT046,2344.5148299999996
DRO35,OUT010,273.64379999999994
NCD43,OUT035,1962.0460199999998
FDA51,OUT018,1859.9123
NCX17,OUT027,4727.413029999999
NCZ17,OUT049,1533.93662
FDR11,OUT027,3986.5107900000003
FDW34,OUT049,3582.1371600000007
FDN50,OUT017,2042.44137
FDS09,OUT046,1552.7454699999998
FDS48,OUT018,1737.13878
FDL44,OUT049,2498.4145
DRF48,OUT018,2254.49867
FDA14,OUT018,2125.9326900000005
NCD30,OUT049,2334.02848
FDI16,OUT017,1162.1538999999998
NCG06,OUT035,3308.59323
DRZ24,OUT035,2096.6041999999998
NCS17,OUT045,1826.8553300000003
FDB37,OUT045,3396.5121200000003
FDE10,OUT035,2103.3287800000003
FDC57,OUT045,3192.64416
FDM12,OUT018,2455.6701399999997
FDE24,OUT049,1941.4728
FDW22,OUT045,3563.1951500000005
DRD01,OUT027,2214.5173800000002
NCZ18,OUT027,5604.73769
FDN49,OUT045,1584.33768
FDR22,OUT035,2118.7087600000004
FDV08,OUT019,347.6807599999999
FDY39,OUT046,3001.35982
FDV36,OUT049,1941.4728000000002
FDO60,OUT045,1426.34334
FDU04,OUT027,3159.92009
FDR20,OUT027,2512.76249
FDW19,OUT019,335.33017
FDU40,OUT049,2494.2532499999998
FDK15,OUT045,1841.40306
DRF15,OUT035,2278.10128
FDQ25,OUT017,3189.81451
FDI48,OUT019,270.01519
FDS49,OUT046,2399.3434599999996
FDV22,OUT046,2291.3507
NCV42,OUT046,1834.44545
FDX26,OUT046,2309.02769
FDI33,OUT018,1680.7122299999999
FDZ14,OUT049,2403.1718100000003
FDG10,OUT013,2279.00011
FDM38,OUT018,2001.4613799999995
FDG26,OUT027,4231.392030000001
FDH46,OUT035,1921.46551
FDN13,OUT018,1463.82788
FDU57,OUT035,2576.24652
NCI06,OUT046,2487.89486
FDM38,OUT045,1790.6025200000004
NCG42,OUT010,287.39257000000003
FDL39,OUT045,3408.92929
FDT31,OUT019,387.02954000000005
FDV59,OUT013,3295.61013
FDB49,OUT035,1845.0649600000004
FDD58,OUT049,2043.3402
DRN59,OUT046,2052.42837
FDX48,OUT049,2606.5404200000003
FDQ11,OUT049,3307.46137
FDY12,OUT049,2196.1080100000004
FDQ11,OUT045,2959.2479700000004
DRI11,OUT017,2470.5174800000004
FDY32,OUT027,4047.09859
FDS51,OUT045,1013.5473399999998
FDR19,OUT010,277.80505000000005
DRB13,OUT018,2967.7036299999995
FDS21,OUT035,1799.92372
FDQ40,OUT045,2725.65204
NCE55,OUT013,2634.37086
FDX43,OUT027,4786.53607
FDS12,OUT049,1833.6132000000002
DRK01,OUT027,2648.9185899999998
FDN25,OUT017,1644.0266500000002
FDB60,OUT046,2955.2198799999996
FDQ13,OUT017,1374.2112
DRK13,OUT045,2461.7955
DRF25,OUT018,2079.42656
NCD42,OUT019,422.51668
FDW25,OUT045,1436.66324
NCV29,OUT027,4242.67734
NCK42,OUT035,2667.29467
DRJ13,OUT027,3161.71775
DRD15,OUT017,3239.4831900000004
FDM27,OUT045,2118.94179
FDZ50,OUT018,2318.08257
FDC04,OUT046,2545.3201099999997
FDF50,OUT049,2132.09134
FDP15,OUT045,2199.07082
FDK46,OUT035,3610.4003699999994
FDZ56,OUT018,2337.45735
FDY60,OUT049,2454.00564
FDB10,OUT035,3816.16586
FDR57,OUT045,2585.46785
FDU58,OUT049,2372.8113299999995
FDH02,OUT046,2299.1405600000003
FDP48,OUT013,1858.28109
FDI46,OUT035,3816.1658599999996
FDW56,OUT013,2955.7192299999997
NCM19,OUT010,309.66358
FDS50,OUT027,4598.514150000001
FDK24,OUT013,1822.8938199999998
FDO36,OUT017,2474.97834
FDK45,OUT027,3018.27114
NCL05,OUT045,1363.82472
FDL32,OUT018,1626.6159800000003
FDA28,OUT049,2133.9555800000003
FDY36,OUT018,1663.1351099999997
FDP32,OUT018,1814.5047400000003
FDL50,OUT046,2114.74725
DRC24,OUT049,2332.0643700000005
NCS18,OUT017,2012.0476000000003
FDD16,OUT017,1459.5001799999998
NCV18,OUT013,2112.84972
FDX07,OUT046,2579.1094599999997
NCZ05,OUT027,3007.3853099999997
NCI31,OUT013,1632.67476
FDK14,OUT049,1449.28015
NCR06,OUT045,1108.9897700000001
NCF54,OUT049,3439.25648
DRG23,OUT010,350.34396
FDD53,OUT046,1389.6910500000001
NCM31,OUT027,2615.8283300000003
FDT16,OUT017,3686.9673700000008
FDR40,OUT035,1780.5156499999998
DRG25,OUT017,2602.4124599999996
FDT10,OUT035,1799.9237200000002
FDY32,OUT013,2506.37081
FDN50,OUT035,1778.3517999999997
FDZ35,OUT019,279.76916
NCP54,OUT045,2252.2682400000003
NCD07,OUT035,2027.8936399999998
FDS02,OUT018,2074.99899
DRN59,OUT018,1793.59862
DRB24,OUT013,2780.3142199999998
FDP37,OUT027,3786.837370000001
DRB01,OUT018,2254.49867
FDR47,OUT046,2667.7940200000003
NCM31,OUT010,384.33304999999996
NCF06,OUT027,6141.40578
NCV17,OUT027,3760.0722100000007
FDS10,OUT049,2568.4566600000003
FDN52,OUT035,1734.30913
FDZ48,OUT013,2327.2373200000006
FDJ48,OUT049,2081.3573800000004
DRB13,OUT027,4642.05747
FDV59,OUT017,2779.68171
FDL32,OUT035,1870.53181
FDZ12,OUT035,1786.0085000000004
NCR06,OUT027,1982.9521399999999
FDP51,OUT017,1619.0258599999997
FDY22,OUT013,2714.03383
FDZ38,OUT049,1954.8553800000002
NCO54,OUT035,2259.9915199999996
FDR23,OUT035,2917.33586
FDM38,OUT049,1953.35733
FDS25,OUT013,1925.8265
FDZ22,OUT013,2302.30311
FDZ20,OUT019,387.02954000000005
FDD45,OUT010,294.68307999999996
FDN03,OUT049,2082.88872
NCW30,OUT046,2542.3240100000003
FDY24,OUT027,3603.34289
FDJ26,OUT019,384.19989
FDM15,OUT049,2115.18002
NCW54,OUT027,2007.08739
FDA23,OUT045,1656.7101400000004
FDA39,OUT019,198.90774999999996
FDZ12,OUT017,2483.73361
NCB42,OUT046,2115.8458199999995
FDL16,OUT046,1389.6910500000001
FDO24,OUT019,341.38895
NCP42,OUT046,2477.5749600000004
FDR19,OUT018,1995.33602
DRL01,OUT045,2011.6481200000003
FDV37,OUT046,2976.32574
FDI41,OUT010,342.75384
FDF58,OUT049,2295.41208
NCF43,OUT018,2141.1795099999995
FDN02,OUT049,2552.8103599999995
NCP41,OUT035,2036.0163999999997
NCY17,OUT027,2497.4490899999996
FDL58,OUT027,4659.2351100000005
NCA30,OUT027,4513.4582
FDE46,OUT018,2044.1058699999994
FDY38,OUT035,3272.97293
NCH29,OUT027,3007.3853099999997
FDO20,OUT045,3684.2043
FDP44,OUT018,1499.7145000000003
FDM02,OUT027,3210.85379
FDJ14,OUT027,3036.7803799999997
FDH04,OUT010,293.01858000000004
DRK23,OUT046,2718.9607499999993
NCW05,OUT046,1710.5400699999998
FDF12,OUT049,1833.6132000000002
FDL51,OUT019,431.60485
FDN03,OUT018,2333.3626799999997
DRJ37,OUT049,2495.25195
FDM12,OUT019,403.77441000000005
FDA16,OUT045,3187.41763
NCB07,OUT017,3363.9545
NCI17,OUT019,422.51668
FDR51,OUT046,2485.3315300000004
FDJ55,OUT045,3103.72657
NCZ17,OUT013,1249.14067
FDU25,OUT013,2398.1783100000002
NCG18,OUT045,2017.1409699999997
DRM11,OUT017,3284.49127
FDH16,OUT035,1783.2787199999998
FDZ04,OUT018,1278.63561
NCX53,OUT035,2610.96799
FDX38,OUT027,2946.29816
FDX09,OUT046,2600.3151900000003
NCW05,OUT018,1916.40543
NCS41,OUT017,2769.32852
FDI26,OUT046,2525.21295
NCZ41,OUT027,3401.63878
NCK06,OUT046,1913.60907
FDX23,OUT027,2826.9868
NCA42,OUT046,2222.0742099999998
FDC20,OUT049,1704.2149700000002
DRC49,OUT018,2079.42656
FDX01,OUT013,2486.2969399999997
FDC08,OUT045,3456.7670200000002
FDC02,OUT017,3897.2935899999998
FDK10,OUT045,2811.57353
DRC24,OUT013,2761.4055
FDW16,OUT019,309.66358
NCU06,OUT018,3132.6222900000002
DRA59,OUT045,1640.16501
FDR24,OUT019,357.43472999999994
DRL35,OUT018,1761.2074500000006
FDA49,OUT013,2432.93307
NCC55,OUT046,1129.42983
DRD24,OUT019,281.53353000000004
NCE55,OUT049,3005.52107
FDT33,OUT045,2582.33859
NCT53,OUT013,1724.92135
FDS26,OUT046,2321.71118
FDL22,OUT018,1731.97883
FDP44,OUT017,1256.63092
FDC52,OUT018,1812.6405
FDI53,OUT010,383.60067
FDZ23,OUT046,2462.66104
NCT18,OUT013,2879.0523599999997
FDR13,OUT046,2137.05155
FDB09,OUT010,318.75175
FDZ60,OUT013,2327.23732
FDB11,OUT046,3631.905709999999
FDC10,OUT018,1821.8618300000003
FDW56,OUT035,2429.37104
FDK14,OUT027,3414.1225299999996
DRE27,OUT027,3278.26604
FDA38,OUT017,3031.92004
FDT11,OUT045,2918.13482
FDP15,OUT035,2541.8246599999998
FDV27,OUT035,2383.6971600000006
FDS36,OUT027,3603.34289
FDY40,OUT027,2688.1675
NCF19,OUT049,1450.5118799999998
FDF53,OUT045,2611.5006299999995
FDS14,OUT027,4211.1849999999995
FDE56,OUT046,2080.75816
FDZ19,OUT035,2451.60876
FDZ46,OUT013,2555.14066
FDR16,OUT046,2738.16908
FDG29,OUT018,1212.7879899999998
NCE30,OUT017,2388.1247300000005
FDZ40,OUT046,1418.4203200000002
FDG58,OUT018,2471.5494700000004
DRH03,OUT013,1740.9338400000004
FDZ47,OUT045,2104.1610299999998
FDV04,OUT018,1730.61394
FDZ10,OUT018,1852.8881099999999
FDG46,OUT017,1887.8426100000001
NCF07,OUT045,1586.8344299999997
FDY44,OUT035,2929.91948
FDB21,OUT013,3157.2236
FDS20,OUT035,2325.43966
FDS49,OUT049,1425.9771500000002
FDX55,OUT027,5780.50889
NCQ02,OUT018,2410.76193
FDR25,OUT013,1969.53627
DRG39,OUT045,1379.6707599999997
FDB46,OUT046,3059.31771
NCC30,OUT018,2545.8860400000003
FDE58,OUT035,2668.9591699999996
FDC05,OUT019,436.56506
FDY15,OUT046,2500.6449299999995
FDG14,OUT046,2232.7935899999998
FDL08,OUT049,3497.34753
FDQ47,OUT013,1405.40393
FDN12,OUT035,2042.0751800000003
FDW10,OUT013,2674.58518
FDD02,OUT035,2200.03623
FDX35,OUT010,544.65769
FDT35,OUT046,2928.6211700000003
DRN47,OUT019,430.33983000000006
FDB11,OUT010,468.3903
FDN20,OUT045,2576.9456099999998
FDB59,OUT035,3558.7009999999996
FDJ58,OUT045,3247.9721400000003
FDU60,OUT046,2462.66104
FDS03,OUT049,1547.8185500000002
FDU40,OUT019,355.73694
DRH15,OUT049,1331.7331600000002
FDD04,OUT027,3670.65527
FDQ01,OUT046,3486.2286699999995
FDF28,OUT035,1948.2306699999997
FDD22,OUT010,357.13512000000003
FDY19,OUT046,1953.3906199999997
FDN33,OUT035,1892.3034700000003
FDV36,OUT035,2261.85576
FDW01,OUT010,312.09375
FDJ28,OUT049,3062.31381
FDB17,OUT035,2357.9307
FDM40,OUT049,1986.5474600000002
FDV46,OUT045,2402.30627
FDQ44,OUT049,2069.9722
NCD42,OUT046,1486.9311400000001
DRH37,OUT046,1851.8228299999998
FDR10,OUT018,2167.14571
NCD06,OUT027,2007.08739
FDI53,OUT046,2620.88841
FDG16,OUT035,2470.3510300000003
DRB25,OUT046,1816.8017499999999
FDY09,OUT046,2489.62594
FDX48,OUT045,2462.56117
FDC03,OUT010,519.49045
FDT47,OUT035,2426.57468
FDW44,OUT027,4413.18872
FDT24,OUT017,1357.33317
FDT12,OUT019,419.98663999999997
NCS38,OUT035,2097.9025099999994
FDO39,OUT035,2713.3680299999996
FDA13,OUT046,2232.1610800000003
FDO48,OUT035,2639.13133
DRJ01,OUT017,2116.8112300000003
FDD53,OUT018,1228.26784
NCT05,OUT049,2803.6838000000002
FDQ51,OUT045,1207.9942300000002
FDU60,OUT013,2323.04278
FDC59,OUT046,1268.84835
FDP36,OUT035,1745.7608900000002
NCM19,OUT017,2111.5847000000003
FDL16,OUT035,1624.5520000000001
FDE50,OUT018,2045.1378599999996
NCR18,OUT013,1128.9304800000002
NCD30,OUT035,2553.14326
FDH31,OUT013,2380.235
FDD56,OUT019,331.2355
FDC47,OUT049,3367.88272
FDZ21,OUT045,1833.9460999999997
FDM01,OUT049,1558.33819
FDF24,OUT013,1330.6013000000003
FDW23,OUT017,1187.0215299999998
FDY52,OUT018,1515.06119
DRH37,OUT027,3161.71775
DRO47,OUT027,3096.50264
FDR25,OUT049,2142.3113700000004
FDQ24,OUT027,2892.70126
DRJ51,OUT018,2566.09307
NCU06,OUT035,3226.4667999999992
NCV18,OUT018,1863.0082700000003
NCC06,OUT027,3153.3952500000005
FDZ01,OUT018,2001.46138
FDT14,OUT017,2177.8650900000002
FDD11,OUT019,547.6537900000001
FDN09,OUT017,4052.35841
NCO18,OUT010,376.8428
FDZ50,OUT045,3907.94639
FDS44,OUT013,3212.5515800000003
FDI36,OUT045,2907.4820200000004
FDA26,OUT010,546.4886399999999
NCY53,OUT049,1940.807
FDF32,OUT049,3305.0312000000004
FDF59,OUT010,341.58869
FDB20,OUT046,2016.6416199999999
DRH11,OUT035,2071.70328
FDT03,OUT049,1920.0673299999999
NCH06,OUT035,3416.08664
FDR55,OUT049,2819.7961599999994
FDI10,OUT035,2814.07028
FDZ12,OUT045,2360.72706
FDM12,OUT049,2763.4361899999994
DRB25,OUT045,1800.2233300000003
NCS41,OUT013,2335.32679
NCT53,OUT049,2406.2012
NCD55,OUT013,1143.67795
FDY08,OUT049,2263.6867100000004
NCP55,OUT049,1676.98375
FDA33,OUT013,2869.7977399999995
FDQ33,OUT013,3375.04007
FDE45,OUT027,5121.9994
FDT26,OUT013,2498.2813400000005
NCV53,OUT049,2612.06656
FDK60,OUT027,3603.34289
NCJ29,OUT046,1629.14602
FDI15,OUT045,4027.2577499999998
FDX21,OUT013,2555.14066
FDV49,OUT019,432.80329
DRO59,OUT046,1803.4857500000003
FDZ14,OUT045,1971.0676099999996
FDP32,OUT027,3687.8329099999996
FDC33,OUT017,3300.96982
FDT14,OUT010,363.5268000000001
NCN54,OUT027,2055.5909199999996
FDR57,OUT027,4053.92304
DRK12,OUT046,1654.9790600000001
FDX52,OUT049,2512.19656
FDX08,OUT010,316.08855
FDP10,OUT010,382.23578000000003
NCP50,OUT045,1935.94666
NCL06,OUT013,3256.9937299999997
FDP25,OUT013,2464.9913400000005
FDE53,OUT013,1630.7106500000004
FDL27,OUT017,1588.2658999999999
FDC35,OUT049,3438.39094
DRJ47,OUT010,334.63108
FDD16,OUT018,1268.3157099999999
NCN42,OUT049,2898.5602999999996
FDC38,OUT027,3342.8819300000005
NCO07,OUT045,2708.0083400000003
FDQ20,OUT049,1838.5401200000001
FDI32,OUT046,1797.7598699999999
FDN20,OUT010,298.14524000000006
DRJ51,OUT027,4658.103249999999
FDU08,OUT045,1208.59345
DRN37,OUT019,309.63028999999995
FDD05,OUT010,302.14004
FDW15,OUT046,2514.69331
FDI52,OUT046,2028.4928599999998
DRM11,OUT049,2142.61098
NCO06,OUT045,1243.7476900000001
FDU38,OUT049,1945.96695
FDU59,OUT018,2458.1335999999997
FDJ10,OUT046,2375.5078200000003
FDM13,OUT049,2113.11604
NCJ30,OUT019,399.2469699999999
FDM45,OUT018,1797.29381
FDP36,OUT045,1163.1526
NCD30,OUT010,287.39257
FDN48,OUT017,1623.8862
FDY32,OUT049,2646.7214500000005
FDU47,OUT046,3087.24802
FDF17,OUT019,349.17881
FDP34,OUT017,2583.90322
FDA47,OUT049,2731.07831
DRD27,OUT027,3278.26604
FDW38,OUT045,1390.5233
FDZ15,OUT019,339.15852
FDZ03,OUT027,4484.92867
NCN19,OUT049,2478.27405
FDG02,OUT035,2384.7957299999994
FDS31,OUT035,2664.99766
FDW43,OUT019,336.62847999999997
FDZ47,OUT010,241.01960000000003
FDO57,OUT017,2628.44524
NCL07,OUT013,1618.92599
NCV42,OUT013,2272.44198
FDP40,OUT017,1313.52353
FDP48,OUT019,421.98404
FDH21,OUT017,2235.22376
NCP02,OUT049,1580.6092
FDK24,OUT049,1832.2815999999998
FDC41,OUT045,1297.1115599999998
FDF08,OUT017,1297.5443300000002
FDO49,OUT017,1749.9554300000004
FDS56,OUT027,5605.802969999999
FDX46,OUT018,1456.0380200000002
FDQ07,OUT013,3056.12187
FDC32,OUT010,297.71247
FDT21,OUT019,438.19627
FDG58,OUT045,2458.66624
FDW14,OUT049,2320.27971
DRA12,OUT027,3131.8566199999996
FDV27,OUT013,2257.7277999999997
DRD25,OUT013,2616.5607099999997
DRF48,OUT027,3161.71775
FDX24,OUT017,1447.4159100000002
DRJ51,OUT046,2625.68217
FDE45,OUT045,2504.0737999999997
FDE14,OUT046,2132.45753
FDG53,OUT045,1694.7606099999998
FDT08,OUT046,1882.7492399999999
DRC27,OUT027,4598.514150000001
FDG20,OUT035,2620.9217
FDC21,OUT046,2377.8714099999997
FDV31,OUT018,2579.0761700000003
FDB58,OUT045,2216.6812299999997
FDV23,OUT046,2184.7561200000005
FDA25,OUT019,269.38268000000005
FDC15,OUT046,2064.9787
FDU47,OUT049,1986.7139099999997
FDE23,OUT013,1233.92714
FDS08,OUT013,2656.94148
FDW03,OUT027,3862.73857
FDJ60,OUT018,2311.75747
FDM34,OUT017,2115.3464699999995
FDW33,OUT013,2607.5724099999998
FDZ40,OUT013,1291.6187100000002
FDE33,OUT018,1731.97883
NCC06,OUT010,287.39257000000003
FDU11,OUT046,2225.17018
FDL44,OUT017,2512.4628799999996
NCZ29,OUT017,2218.24586
FDG28,OUT010,451.2459500000001
FDL12,OUT018,1921.86499
FDD52,OUT017,2368.9829799999998
FDO15,OUT013,2283.82716
NCN29,OUT027,2550.5466400000005
FDW36,OUT013,2003.5586500000002
FDB21,OUT046,3132.9884799999995
FDZ28,OUT013,2103.09575
FDY10,OUT035,2807.5121500000005
DRG39,OUT017,1418.8863800000001
FDN28,OUT013,1895.3661500000003
FDV15,OUT035,1913.5092
DRI13,OUT035,2159.45572
FDH20,OUT046,2406.16791
FDY51,OUT013,3050.66231
FDE16,OUT013,2751.2187599999997
FDX40,OUT018,1067.0110800000004
FDC48,OUT018,1663.13511
FDS14,OUT046,1942.9042700000005
FDX56,OUT017,3456.9001799999996
FDI10,OUT046,2702.61536
FDI14,OUT013,2437.4938
DRM48,OUT013,2243.51297
NCH07,OUT027,4256.35953
FDY26,OUT013,2636.53471
FDD02,OUT027,3312.12197
FDM12,OUT046,2611.00128
DRF01,OUT010,325.80923
FDV36,OUT046,1704.8141899999998
DRI59,OUT013,3093.87273
FDV03,OUT018,1711.9049599999998
FDO39,OUT017,2821.96001
NCB07,OUT018,2672.8873900000003
FDH38,OUT027,3414.1225299999996
FDZ13,OUT035,2289.5197500000004
NCZ30,OUT046,1913.60907
NCA06,OUT035,2228.7655
FDB04,OUT049,2322.7764599999996
FDN50,OUT013,1812.77366
NCG06,OUT049,3425.7407399999997
NCY17,OUT018,1306.79895
FDC23,OUT046,2514.49357
FDK33,OUT049,2897.26199
FDR03,OUT049,2222.83988
FDZ07,OUT045,1197.3414299999997
FDO38,OUT013,2447.94686
FDS59,OUT046,2426.40823
DRM11,OUT019,470.3544099999999
FDX52,OUT027,3700.08363
DRJ35,OUT018,1814.4381599999997
NCP53,OUT046,2897.06225
FDW15,OUT019,412.99574
DRI47,OUT045,2575.01479
DRZ11,OUT035,2005.0234100000002
FDS02,OUT013,2420.4160299999994
DRD49,OUT018,2258.0274099999997
FDW38,OUT049,2298.0087
FDR21,OUT019,423.4488
FDE40,OUT013,2003.2923300000002
FDI02,OUT045,1996.9672300000002
